show_id,type,title,director,cast,country,date_added,release_year,rating,duration,listed_in,description,Data_quality_Notes
s2389,TV Show,Alexa & Katie,Not Available,"Paris Berelc, Isabel May, Tiffani Thiessen, Emery Kelly, Jolie Jenkins, Kerri Medders, Finn Carr, Eddie Shin",United States,"June 13, 2020",2020,TV-G,4 Seasons,"Kids' TV, TV Comedies","Alexa is battling cancer. But with her best friend, Katie, by her side, she's also starting high school – and ready for whatever comes next.",
s2391,TV Show,How to Get Away with Murder,Not Available,"Viola Davis, Billy Brown, Alfred Enoch, Jack Falahee, Katie Findlay, Aja Naomi King, Matt McGorry, Karla Souza, Charlie Weber, Liza Weil",United States,"June 13, 2020",2020,TV-14,6 Seasons,"Crime TV Shows, TV Dramas, TV Mysteries","Brilliant criminal defense attorney and law professor Annalise Keating, plus five of her students, become involved in a twisted murder case.",
s2395,TV Show,Dating Around,George C. Wolfe,Not Available,Not Available,"June 12, 2020",2020,TV-MA,2 Seasons,"Reality TV, Romantic TV Shows","In each episode of flirtations and fails, one real-life single navigates five blind dates. The mission: Find one match worthy of a second date.",
s2396,TV Show,F is for Family,Not Available,"Bill Burr, Laura Dern, Justin Long, Debi Derryberry, Sam Rockwell","United States, France, Canada","June 12, 2020",2020,TV-MA,4 Seasons,TV Comedies,"Follow the Murphy family back to the 1970s, when kids roamed wild, beer flowed freely and nothing came between a man and his TV.",
s2397,TV Show,Frank Elstner: Just One Last Question,Scott Hicks,"Klaas Heufer-Umlauf, Joko Winterscheidt, Lena Meyer-Landrut, Charlotte Roche, Daniel Brühl, Frank Elstner",Germany,"June 12, 2020",2020,TV-MA,1 Season,"International TV Shows, Stand-Up Comedy & Talk Shows","In his farewell show, legendary German host Frank Elstner digs deep and savors his discussions with stars such as Daniel Brühl and Lena Meyer-Landrut.",
s2400,TV Show,ONE PIECE,"Paula Apsell, Kirk Wolfinger","Mayumi Tanaka, Akemi Okamura, Kazuya Nakai, Kappei Yamaguchi, Hiroaki Hirata, Ikue Otani, Yuriko Yamaguchi, Kazuki Yao, Cho",Japan,"June 12, 2020",2002,TV-14,4 Seasons,Anime Series,Monkey D. Luffy sails with his crew of Straw Hat Pirates through the Grand Line to find the treasure One Piece and become the new king of the pirates.,
s2401,TV Show,The Search,Sam Taylor-Johnson,"Darío Yazbek, Diana Bovio, Regina Blandón, Adrián Ladrón, Verónica Bravo, Antonio Arochi, Mario Alberto Monroy, Vianey Rodríguez, María Aura, Daniel Haddad, Fernando Bonilla, Olinca Velázquez, Damayanti Quintanar, Adriana Llabrés, Alejandro Calva, Silverio Palacios, Edmundo Vargas, Anabel Ferreira",Mexico,"June 12, 2020",2020,TV-MA,1 Season,"Crime TV Shows, International TV Shows, Spanish-Language TV Shows","When a girl vanishes from a suburb near Mexico City, the personal goals of some involved in the case muddy the search. Based on a true story.",
s2402,TV Show,The Woods,Not Available,"Grzegorz Damięcki, Agnieszka Grochowska, Hubert Miłkowski, Wiktoria Filus, Jacek Koman, Krzysztof Zarzecki, Ewa Skibińska, Martyna Byczkowska, Roman Gancarczyk, Adam Wietrzyński","Poland, United States","June 12, 2020",2020,TV-MA,1 Season,"Crime TV Shows, International TV Shows, TV Dramas",Evidence found on the body of a homicide victim sparks hope in a prosecutor that his sister who disappeared 25 years earlier could still be alive.,
s2405,TV Show,Curon,Not Available,"Valeria Bilello, Luca Lionello, Federico Russo, Margherita Morchio, Anna Ferzetti, Alessandro Tedeschi, Juju Di Domenico, Giulio Brizzi, Max Malatesta",Italy,"June 10, 2020",2020,TV-MA,1 Season,"International TV Shows, TV Dramas, TV Horror","After 17 years, a woman returns home with her teenage twins. When she mysteriously vanishes, her children must reckon with a shadowy family legacy.",
s2407,TV Show,Lenox Hill,Steven Soderbergh,Not Available,United States,"June 10, 2020",2020,TV-MA,1 Season,"Docuseries, Reality TV, Science & Nature TV",Four doctors at New York's storied Lenox Hill Hospital balance their personal lives and their dedication to their patients in this documentary series.,
s2409,TV Show,My Mister,Oliver Stone,"Lee Sun-kyun, Lee Ji-eun (IU), Go Du-sim, Park Ho-san, Song Sae-byeok, Kim Young-min",South Korea,"June 10, 2020",2018,TV-MA,1 Season,"Crime TV Shows, International TV Shows, Korean TV Shows","In a world that is less than kind, a young woman and a middle-aged man develop a sense of kinship as they find warmth and comfort in one another.",
s2410,TV Show,Reality Z,Morgan Spurlock,"Ana Hartmann, Sabrina Sato, Luellem de Castro, Guilherme Weber, Emílio de Mello, Ravel Andrade, João Pedro Zappa, Julia Ianina, Pierre Baitelli, Jesus Luz, Carla Ribas, Wallie Ruy, Gabriel Canella, Natália Rosa, Priscila Assum, Teca Pereira, Leandro Daniel, Hanna Romanazzi, Arlinda Di Baio, Erom Cordeiro, Enzo Romani",Brazil,"June 10, 2020",2020,TV-MA,1 Season,"International TV Shows, TV Horror, TV Mysteries","With Rio de Janeiro under a zombie attack, reality show contestants shelter in a TV studio, where they must deal with more than flesh-eating hordes.",
s2416,TV Show,Queen of the South,Kundan Shah,"Alice Braga, Veronica Falcón, Justina Machado, Peter Gadiot, Hemky Madera, Gerardo Taracena","United States, Mexico, Spain, Malta","June 6, 2020",2018,TV-MA,4 Seasons,"Crime TV Shows, TV Action & Adventure, TV Dramas","Forced to work for a cartel that recently killed her boyfriend, Teresa relies on her street smarts, a loyal pal and a mysterious notebook to survive.",
s2418,TV Show,13 Reasons Why,Alex Law,"Dylan Minnette, Katherine Langford, Kate Walsh, Derek Luke, Brian d'Arcy James, Alisha Boe, Christian Navarro, Miles Heizer, Ross Butler, Devin Druid, Michele Selene Ang, Steven Silver, Amy Hargreaves",United States,"June 5, 2020",2020,TV-MA,4 Seasons,"Crime TV Shows, TV Dramas, TV Mysteries","After a teenage girl's perplexing suicide, a classmate receives a series of tapes that unravel the mystery of her tragic choice.",
s2423,TV Show,Queer Eye,Banjong Pisanthanakun,"Bobby Berk, Karamo Brown, Tan France, Antoni Porowski, Jonathan Van Ness",United States,"June 5, 2020",2020,TV-14,5 Seasons,Reality TV,"An all-new “Fab Five” advise men on fashion, grooming, food, culture and design in this modern reboot of the Emmy Award-winning reality series.",
s2426,Movie,The Light of My Eyes,Christophe Honor�,Not Available,Not Available,"June 5, 2020",2010,TV-MA,96 min,"Dramas, International Movies, Romantic Movies",A composer hides his love for his formerly blind ex when she returns to Egypt engaged to his childhood friend — the doctor who restored her sight.,
s2427,TV Show,BAKI,Robert Altman,"Nobunaga Shimazaki, Takayuki Sugo, Bin Shimada, Rikiya Koyama, Takuya Eguchi, Banjo Ginga, Takehito Koyasu, Kenjiro Tsuda, Chafurin, Issei Futamata, Mugihito, Yoshihisa Kawahara, Sora Amamiya, Toru Furuya",Japan,"June 4, 2020",2020,TV-MA,3 Seasons,"Anime Series, International TV Shows","While martial arts champion Baki Hanma trains hard to surpass his legendary father, five violent death row inmates descend upon Tokyo to take him on.",
s2433,TV Show,Alone,Not Available,Not Available,Not Available,"June 2, 2020",2019,TV-14,1 Season,Reality TV,"Equipped with limited resources, an isolated group of individuals is subjected to the harsh conditions of the wilderness and must survive — or tap out.",
s2441,Movie,True: Rainbow Rescue,Not Available,"Michela Luci, Jamie Watson, Eric Peterson, Anna Claire Bartlam, Nicolas Aqui, Cory Doran, Julie Lemieux, Derek McGrath",Canada,"June 2, 2020",2020,TV-Y,24 min,Children & Family Movies,True and Bartleby travel to the other side of the Neverending Rainbow to bring back Dillydally — a brave explorer who's the Rainbow King's best friend!,
s2445,TV Show,Cardcaptor Sakura,Not Available,"Miwa Matsumoto, Motoko Kumai, Nozomu Sasaki, Hideyuki Tanaka, Junko Iwao, Emi Motoi, Yukana, Aya Hisakawa, Katsuyuki Konishi, Emi Shinohara, Sakura Tange, Ryoka Yuzuki, Minako Kotobuki, Yumi Toma, Natsuki Hanae, Issei Miyazaki, Tomokazu Seki, Kazuo Hayashi, Masaya Onosaka, Minori Suzuki, Megumi Ogata",Japan,"June 1, 2020",1999,TV-Y7,2 Seasons,"Anime Series, International TV Shows","After a young girl breaks the seal of a magical book, releasing the spirits of the cards inside, she must become a ""Cardcaptor"" and retrieve them.",
s2448,TV Show,Dear My Friends,Not Available,"Shin Gu, Kim Yeong-ok, Kim Hye-ja, Na Mun-hee, Ju Hyun, Youn Yuh-jung, Park Won-suk, Go Du-sim, Ko Hyun-jung",South Korea,"June 1, 2020",2016,TV-MA,1 Season,"International TV Shows, Korean TV Shows, TV Dramas",Life is ever-delightful — and ever-challenging — for a group of friends in their twilight years as they rediscover themselves through love and family.,
s2450,TV Show,Megalobox,Not Available,"Yoshimasa Hosoya, Shiro Saito, Hiroki Yasumoto, Nanako Mori, Michiyo Murase, Hiroyuki Kinoshita",Japan,"June 1, 2020",2018,TV-MA,1 Season,"Anime Series, International TV Shows","Created for the 50th anniversary of manga ""Ashita No Joe,"" mechanized human fighters known as Megalo Boxers battle each other for boxing supremacy.",
s2451,TV Show,Midnight Diner,Not Available,"Kaoru Kobayashi, Toshiki Ayata, Mansaku Fuwa, Yutaka Matsushige, Ken Mitsuishi, Shohei Uno, Takashi Yamanaka, Kiyofumi Kaneko, Risa Sudou, Asako Kobayashi, Nahoko Yoshimoto, Joe Odagiri",Japan,"June 1, 2020",2014,TV-MA,3 Seasons,"International TV Shows, TV Dramas","A scarred man operates a midnight diner in the backstreets of Shinjuku. No one knows his name or his story, but his customers each bring him theirs.",
s2453,TV Show,My Shy Boss,Not Available,"Yeon Woo-jin, Park Hye-su, Yoon Bak, Gong Seung-yeon",South Korea,"June 1, 2020",2017,TV-MA,1 Season,"International TV Shows, Korean TV Shows, Romantic TV Shows",The isolated life of an extreme introvert is thrown out of order when his company hires a new employee: a cheery extrovert who's not all she seems.,
s2454,TV Show,Revolutionary Love,Not Available,"Choi Si-won, Kang So-ra, Gong Myoung",South Korea,"June 1, 2020",2017,TV-MA,1 Season,"International TV Shows, Korean TV Shows, Romantic TV Shows",A third-generation chaebol falls in love with a woman who opens his eyes to the struggles of the working class and inspires him to make a difference.,
s2460,TV Show,Space Force,Marc Forster,"Steve Carell, John Malkovich, Ben Schwartz, Diana Silvers, Tawny Newsome, Jimmy O. Yang, Don Lake, Lisa Kudrow, Fred Willard, Spencer House, Owen Daniels, Hector Duran, Chris Gethard, Aparna Nancherla",United States,"May 29, 2020",2020,TV-MA,1 Season,TV Comedies,A four-star general begrudgingly teams up with an eccentric scientist to get the U.S. military's newest agency — Space Force — ready for lift-off.,
s2462,TV Show,"Can't Cope, Won't Cope",Not Available,"Seána Kerslake, Nika McGuigan, Sheila Moylette, Muiris Crowley, Steve Blount, Amy Huberman, Laurence O'Fuarain, Seán Óg Cairns, Hannah Sheehan, Peter Campion",Ireland,"May 28, 2020",2018,TV-MA,2 Seasons,"TV Comedies, TV Dramas","In Dublin, friends Aisling and Danielle must come to terms with adulthood when their millennial hijinks and hangovers begin to wear off.",
s2463,TV Show,Dorohedoro,Richard Correll,"Wataru Takagi, Reina Kondo, Kenyu Horiuchi, Yoshimasa Hosoya, Yu Kobayashi, Kengo Takanashi, Miyu Tomita, Toru Nara, Mitsuhiro Ichiki, Hisao Egawa, Soungdok, Mayu Udono, Anri Katsu, Shinichiro Miki, Hozumi Goda, Tetsu Inada, Takuma Terashima, Ryohei Kimura, Yuki Kaji",Japan,"May 28, 2020",2020,TV-MA,1 Season,"Anime Series, International TV Shows","Amnesiac Caiman seeks to undo his lizard head curse by killing the sorcerer responsible, with his friend Nikaido's help. In the Hole, that's a threat.",
s2467,TV Show,Mako Mermaids: An H2O Adventure,Nicholas Ray,"Lucy Fry, Ivy Latimer, Amy Ruffle, Chai Romruen, Isabel Durant, Allie Bertram, Linda Ngo, Gemma Forsyth, Dominic Deutscher, Kerith Atkinson, Rowan Hills, Brooke Nichole Lee",Australia,"May 28, 2020",2016,TV-G,4 Seasons,"Kids' TV, TV Comedies","This ""H2O"" sequel follows Zac, a boy who accidentally turns into a merman and threatens the existence of three young mermaids who guard Mako Island.",
s2473,TV Show,Betaal,Fernando Fr�As De La Parra,"Viineet Kumar, Aahana Kumra, Suchitra Pillai, Jatin Goswami, Siddharth Menon, Manjiri Pupala, Yashwant Wasnik, Savita Bajaj, Jitendra Joshi, Syna Anand",India,"May 24, 2020",2020,TV-MA,1 Season,"International TV Shows, TV Action & Adventure, TV Horror","Hired to displace tribal villagers to make way for a new highway, officials unearth an old curse and an army of British soldier-zombies.",
s2474,TV Show,Dynasty,Makarand Mane,"Elizabeth Gillies, Nathalie Kelley, Grant Show, James Mackay, Rafael De La Fuente, Alan Dale, Sam Adegoke, Robert Christopher Riley",United States,"May 23, 2020",2019,TV-14,3 Seasons,TV Dramas,The Carringtons and the Colbys feud for control over their fortune – and their children – in this updated reboot of the classic prime-time soap.,
s2477,TV Show,History 101,"Max Lang, Jani Lachauer",Not Available,United Kingdom,"May 22, 2020",2020,TV-14,1 Season,"British TV Shows, Docuseries, International TV Shows","Infographics and archival footage deliver bite-size history lessons on scientific breakthroughs, social movements and world-changing discoveries.",
s2487,TV Show,Mystic Pop-up Bar,Max Martini,"Hwang Jung-eum, Yook Sung-jae, Choi Won-young, Lee Jun-hyeok, Jeong Da-eun, Na In-woo, Yeom Hye-ran, Park Eun-hye, Park Si-eun, Song Geon-hee, Kim Hee-jung, Ahn Tae-hwan",South Korea,"May 21, 2020",2020,TV-MA,1 Season,"International TV Shows, Korean TV Shows, TV Comedies",A young man with a unique ability begins working for a centuries-old bar owner who resolves her customers' emotional troubles by entering their dreams.,
s2496,TV Show,Especial 20 años Fútbol de Primera,Not Available,Not Available,Not Available,"May 20, 2020",2020,TV-14,1 Season,"Docuseries, International TV Shows, Spanish-Language TV Shows","Revisit the emotional bouts and memorable highlights from the past two decades in this special celebrating esteemed TV show ""Fútbol de Primera.""",
s2500,TV Show,The Queen and the Conqueror,"Jerry Rothwell, Reuben Atlas","Essined Aponte, Emmanuel Esparza, Kepa Amuchastegui, Manuel Navarro, Aroha Hafez, Ilenia Antonini, Alejandro Rodríguez, Cristina Warner, Juliette Arrieta, Fernando Campo, Camilo Jiménez, Jairo Camargo, Adelaida Buscato",Colombia,"May 20, 2020",2020,TV-14,1 Season,"International TV Shows, Spanish-Language TV Shows, TV Dramas","Years after Spanish conquistador Pedro de Heredia betrayed her people and broke her heart, indigenous woman Catalina reenters his life to get revenge.",
s2509,TV Show,Sweet Magnolias,Andrew Bergman,"JoAnna Garcia Swisher, Brooke Elliott, Heather Headley, Chris Klein, Justin Bruening, Logan Allen, Anneliese Judge, Carson Rowland, Jamie Lynn Spears, Dion Johnstone",United States,"May 19, 2020",2020,TV-14,1 Season,"Romantic TV Shows, TV Dramas","Lifelong friends Maddie, Helen and Dana Sue lift each other up as they juggle relationships, family and careers in the small, Southern town of Serenity.",
s2515,TV Show,The Big Flower Fight,Angga Dwimas Sasongko,"Natasia Demetriou, Vic Reeves, Kristen Griffith-Vanderyacht",United Kingdom,"May 18, 2020",2020,TV-PG,1 Season,"British TV Shows, International TV Shows, Reality TV","Ten pairs of florists, sculptors and garden designers face off in a friendly floral fight to see who can build the biggest, boldest garden sculptures.",
s2516,TV Show,Patriot Act with Hasan Minhaj,Basu Chatterjee,Hasan Minhaj,United States,"May 17, 2020",2020,TV-MA,6 Seasons,"Stand-Up Comedy & Talk Shows, TV Comedies","Every Sunday, Hasan Minhaj brings an incisive and nuanced perspective to global news, politics and culture in his unique comedy series.",
